what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777185484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777186875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777188093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777189203
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342777189218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777189265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777196312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777210125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777211562
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342777211593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777211656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777219500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777222140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777246312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342777258000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342777260343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342777276812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777292937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777294187
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342777294203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777294281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777297375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777305531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777306843
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342777306859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777306906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777309890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777312125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777320140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342777324140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777335859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777337093
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342777337109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777337156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777345906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777371546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777372812
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342777372828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777372875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777382093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342777385234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342777386546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777396890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777398093
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342777398109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777398171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777402906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777417734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777420734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777432250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777433421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777444781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777477734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777486937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777496312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777500015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777509312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777593531
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342777604406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342777610312
error,log,,,"IStructuredDocumentRegion management failed.",1342777611437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777660062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777700125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777719375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777720593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777720640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777727328
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1342777727328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777727375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777758671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342777797875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777820109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777820562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777823578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777824312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777875531
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342777878765
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342777878953
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342777878968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342777935906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342777949593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777954843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777955281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777973203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777978250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777986093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778002703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778003234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778005625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778007906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778009328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778009671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778033234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778036859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778045343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778053453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778061234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778067687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778081640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342778084203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778089453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778089765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778117859
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342778120843
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342778121656
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342778121687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778127515
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342778128671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342778134031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342778139281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342778139578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342778139859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342778140140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778155171
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342778156421
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342778156421
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342778157453
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342778157453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342778247609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342778254703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342778255921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778287625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778303468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778391843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778392656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778398312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778400296
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342778400328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778400390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778540359
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342778547484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778550796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778603000
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342778603046
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342778603062
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342778607265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342778615265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778615921
